ts, pressure, pressureSetPoint, chamberState, valve1, valve2, valve3, valve4, boardTemp, chamberTemp, thermTemp, thermSetPoint, LEDBrightness, LEDDutyCycle
2017-06-29T17:57:59.369Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:58:00.295Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:58:01.281Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:58:02.288Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:58:03.300Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:58:04.310Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:58:05.307Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:58:06.309Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:58:07.312Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:58:08.316Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:58:09.320Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:58:10.323Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:58:11.333Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:58:15.950Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:58:15.962Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:58:15.976Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:58:15.998Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:58:20.884Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:58:20.980Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:58:20.982Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:58:20.987Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:00.432Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:00.435Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:00.446Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:00.453Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:02.097Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:03.127Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:04.058Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:05.062Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:06.067Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:07.070Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:08.075Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:09.080Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:10.085Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:11.087Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:12.094Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:13.101Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:14.105Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:15.111Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:16.123Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:17.131Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:18.136Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:19.143Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:20.151Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:21.162Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:22.167Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:23.181Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:24.189Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:25.198Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:26.204Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:27.211Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:28.219Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:29.228Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:30.235Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:31.241Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:32.251Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:33.258Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:34.265Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:35.274Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:36.281Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:37.288Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:38.295Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:39.301Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:40.308Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:41.313Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:42.317Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:43.324Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:44.332Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:45.341Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:46.348Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:47.356Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:48.365Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:49.372Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:50.380Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:51.388Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:52.393Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:53.400Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:54.406Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:55.415Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:56.426Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:57.431Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:58.439Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T17:59:59.446Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:00.452Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:01.461Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:02.468Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:03.478Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:04.485Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:05.494Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:06.500Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:07.507Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:08.516Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:09.522Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:10.528Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:11.538Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:12.544Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:13.551Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:14.560Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:15.568Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:16.574Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:17.582Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:18.592Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:19.601Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:20.606Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:21.613Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:22.616Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:23.622Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:24.637Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:25.638Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:26.652Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:27.658Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:28.665Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:29.672Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:30.682Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:31.690Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:32.697Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:33.704Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:34.714Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:35.720Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:36.726Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:37.733Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:38.743Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:39.747Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:40.806Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:41.760Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:42.767Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:43.777Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:44.783Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:45.789Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:46.796Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:47.803Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:48.809Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:49.816Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:50.824Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:51.831Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:52.839Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:53.844Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:54.852Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:55.860Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:56.870Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:57.876Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:58.880Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:00:59.887Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:00.897Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:01.901Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:02.910Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:03.917Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:04.924Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:05.933Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:06.936Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:07.945Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:08.951Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:09.959Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:10.964Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:11.971Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:12.977Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:13.986Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:14.991Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:15.998Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:17.006Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:18.016Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:19.021Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:20.026Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:21.034Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:22.041Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:23.050Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:24.058Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:25.064Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:26.069Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:27.077Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:28.085Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:29.092Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:30.100Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:31.105Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:32.116Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:33.123Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:34.129Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:35.137Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:36.147Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:37.154Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:38.162Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:39.170Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:40.178Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:41.183Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:42.190Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:43.198Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:44.206Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:45.215Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:46.222Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:47.229Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:48.237Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:49.244Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:50.252Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:51.257Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:52.265Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:53.271Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:54.279Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:55.286Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:56.296Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:57.303Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:58.312Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:01:59.319Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:00.326Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:01.334Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:02.345Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:03.349Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:04.358Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:05.367Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:06.378Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:07.385Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:08.393Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:09.400Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:10.407Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:11.410Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:12.421Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:13.428Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:14.438Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:15.443Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:16.454Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:17.463Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:18.471Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:19.479Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:20.486Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:21.495Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:22.503Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:23.511Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:24.522Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:25.531Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:26.538Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:27.558Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:28.566Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:29.572Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:30.580Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
2017-06-29T18:02:31.602Z,0.87,-100,run,0,0,0,255,30.94,24.67,-1.7,-1,1144.34,0
